Time,Time_Formatted,Temp_External,Temp_Internal,Open,Close_Actuation
1641957856,12/01/2022 03:24,4.3,16.6,0,0
1641958156,12/01/2022 03:29,4.3,17,0,0
1641958456,12/01/2022 03:34,4.2,16.3,0,0
1641958756,12/01/2022 03:39,4.2,16.3,0,0
1641959056,12/01/2022 03:44,4.1,16.4,0,0
1641959356,12/01/2022 03:49,4.1,16.6,0,0
1641959656,12/01/2022 03:54,4,16.7,0,0
1641959956,12/01/2022 03:59,3.9,16.5,0,0
1641960256,12/01/2022 04:04,3.9,16.1,0,0
1641960556,12/01/2022 04:09,3.8,16.1,0,0
1641960856,12/01/2022 04:14,3.8,16,0,0
1641961156,12/01/2022 04:19,3.7,16.3,0,0
1641961456,12/01/2022 04:24,3.6,16.6,0,0
1641961756,12/01/2022 04:29,3.6,16,0,0
1641962056,12/01/2022 04:34,3.5,15.6,0,0
1641962356,12/01/2022 04:39,3.5,15.6,0,0
1641962656,12/01/2022 04:44,3.4,15.8,0,0
1641962956,12/01/2022 04:49,3.3,15.5,0,0
1641963256,12/01/2022 04:54,3.3,15.2,0,0
1641963556,12/01/2022 04:59,3.2,15.9,0,0
1641963856,12/01/2022 05:04,3.2,15.5,0,0
1641964156,12/01/2022 05:09,3.2,15.6,0,0
1641964456,12/01/2022 05:14,3.1,15.5,0,0
1641964756,12/01/2022 05:19,3.1,15.3,0,0
1641965056,12/01/2022 05:24,3.1,15.5,0,0
1641965356,12/01/2022 05:29,3.1,15,0,0
1641965656,12/01/2022 05:34,3.1,15.3,0,0
1641965956,12/01/2022 05:39,3,15.1,0,0
1641966256,12/01/2022 05:44,3,15.1,0,0
1641966556,12/01/2022 05:49,3,15.9,0,0
1641966856,12/01/2022 05:54,3,15.3,0,0
1641967156,12/01/2022 05:59,3,15.4,0,0
1641967456,12/01/2022 06:04,2.9,15.4,0,0
1641967756,12/01/2022 06:09,2.9,16,0,0
1641968056,12/01/2022 06:14,2.9,15.5,0,0
1641968356,12/01/2022 06:19,2.9,15,0,0
1641968656,12/01/2022 06:24,2.8,15.5,0,0
1641968956,12/01/2022 06:29,2.8,15.4,0,0
1641969256,12/01/2022 06:34,2.8,15.5,0,0
1641969556,12/01/2022 06:39,2.8,15.1,0,0
1641969856,12/01/2022 06:44,2.8,15.6,0,0
1641970156,12/01/2022 06:49,2.7,15.8,0,0
1641970456,12/01/2022 06:54,2.7,15.6,0,0
1641970756,12/01/2022 06:59,2.7,16,0,0
1641971056,12/01/2022 07:04,2.6,15.5,0,0
1641971356,12/01/2022 07:09,2.6,15.9,0,0
1641971656,12/01/2022 07:14,2.5,15.6,0,0
1641971956,12/01/2022 07:19,2.4,15.4,0,0
1641972256,12/01/2022 07:24,2.4,15.2,0,0
1641972556,12/01/2022 07:29,2.3,15.9,0,0
1641972856,12/01/2022 07:34,2.2,16,0,0
1641973156,12/01/2022 07:39,2.2,15.3,0,0
1641973456,12/01/2022 07:44,2.1,15.6,0,0
1641973756,12/01/2022 07:49,2,15.1,0,0
1641974056,12/01/2022 07:54,1.9,15.1,0,0
1641974356,12/01/2022 07:59,1.9,16.3,0,0
1641974656,12/01/2022 08:04,1.9,16.5,0,0
1641974956,12/01/2022 08:09,1.9,16.4,0,0
1641975256,12/01/2022 08:14,2,16.8,0,0
1641975556,12/01/2022 08:19,2,16.3,0,0
1641975856,12/01/2022 08:24,2,16.8,0,0
1641976156,12/01/2022 08:29,2.1,17,0,0
1641976456,12/01/2022 08:34,2.1,16.2,0,0
1641976756,12/01/2022 08:39,2.1,16.5,0,0
1641977056,12/01/2022 08:44,2.1,16.9,0,0
1641977356,12/01/2022 08:49,2.2,16.1,0,0
1641977656,12/01/2022 08:54,2.2,16.9,0,0
1641977956,12/01/2022 08:59,2.2,16.9,0,0
1641978256,12/01/2022 09:04,2.3,16.2,0,0
1641978556,12/01/2022 09:09,2.5,16.6,0,0
1641978856,12/01/2022 09:14,2.6,16.2,0,0
1641979156,12/01/2022 09:19,2.7,16.1,0,0
1641979456,12/01/2022 09:24,2.8,16.4,0,0
1641979756,12/01/2022 09:29,2.9,16.3,0,0
1641980056,12/01/2022 09:34,3,17,0,0
1641980356,12/01/2022 09:39,3.1,17.9,0,0
1641980656,12/01/2022 09:44,3.2,17.5,0,0
1641980956,12/01/2022 09:49,3.3,17.8,0,0
1641981256,12/01/2022 09:54,3.5,17.5,1,0
1641981556,12/01/2022 09:59,3.6,17.2,1,0
1641981856,12/01/2022 10:04,3.7,16.9,1,0
1641982156,12/01/2022 10:09,3.8,16.6,1,0
1641982456,12/01/2022 10:14,4,16.3,1,0
1641982756,12/01/2022 10:19,4.1,16.6,0,0
1641983056,12/01/2022 10:24,4.3,16.9,0,0
1641983356,12/01/2022 10:29,4.4,17.2,0,0
1641983656,12/01/2022 10:34,4.5,17.5,0,0
1641983956,12/01/2022 10:39,4.7,17.6,0,0
1641984256,12/01/2022 10:44,4.8,17.6,0,0
1641984556,12/01/2022 10:49,5,17.9,0,0
1641984856,12/01/2022 10:54,5.1,17.5,0,0
1641985156,12/01/2022 10:59,5.2,17.1,0,0
1641985456,12/01/2022 11:04,5.3,17.4,1,0
1641985756,12/01/2022 11:09,5.4,17.2,1,0
1641986056,12/01/2022 11:14,5.5,17.1,1,0
1641986356,12/01/2022 11:19,5.6,16.9,1,0
1641986656,12/01/2022 11:24,5.6,16.7,1,0
1641986956,12/01/2022 11:29,5.7,16.9,0,0
1641987256,12/01/2022 11:34,5.8,17.2,0,0
1641987556,12/01/2022 11:39,5.9,17.4,0,0
1641987856,12/01/2022 11:44,6,17.7,0,0
1641988156,12/01/2022 11:49,6.1,17.7,0,0
1641988456,12/01/2022 11:54,6.1,17.7,0,0
1641988756,12/01/2022 11:59,6.2,17.7,0,0
1641989056,12/01/2022 12:04,6.3,17.9,1,0
1641989356,12/01/2022 12:09,6.4,17.5,1,0
1641989656,12/01/2022 12:14,6.5,17.2,1,0
1641989956,12/01/2022 12:19,6.6,16.8,0,0
1641990256,12/01/2022 12:24,6.7,17.4,0,0
1641990556,12/01/2022 12:29,6.8,17.5,0,0
1641990856,12/01/2022 12:34,6.8,17.7,0,0
1641991156,12/01/2022 12:39,6.9,17.9,0,0
1641991456,12/01/2022 12:44,7,17.7,1,0
1641991756,12/01/2022 12:49,7.1,17.2,1,0
1641992056,12/01/2022 12:54,7.2,17.1,1,0
1641992356,12/01/2022 12:59,7.3,17.1,1,0
1641992656,12/01/2022 13:04,7.3,17,1,0
1641992956,12/01/2022 13:09,7.4,17,1,0
1641993256,12/01/2022 13:14,7.5,17.1,1,0
1641993556,12/01/2022 13:19,7.5,16.9,1,0
1641993856,12/01/2022 13:24,7.6,16.8,1,0
1641994156,12/01/2022 13:29,7.7,16.8,1,0
1641994456,12/01/2022 13:34,7.7,16.7,1,0
1641994756,12/01/2022 13:39,7.8,16.8,1,0
1641995056,12/01/2022 13:44,7.9,16.6,1,0
1641995356,12/01/2022 13:49,7.9,16.5,1,0
1641995656,12/01/2022 13:54,8,16.5,1,0
1641995956,12/01/2022 13:59,8.1,16.4,1,0
1641996256,12/01/2022 14:04,8.1,16.4,1,0
1641996556,12/01/2022 14:09,8.1,16.3,1,0
1641996856,12/01/2022 14:14,8.1,16.3,1,0
1641997156,12/01/2022 14:19,8.1,16.2,1,0
1641997456,12/01/2022 14:24,8.1,16.3,1,0
1641997756,12/01/2022 14:29,8.2,17.3,0,0
1641998056,12/01/2022 14:34,8.2,17.9,0,0
1641998356,12/01/2022 14:39,8.2,17.8,0,0
1641998656,12/01/2022 14:44,8.2,17.9,0,0
1641998956,12/01/2022 14:49,8.2,17.5,0,0
1641999256,12/01/2022 14:54,8.2,17.3,0,0
1641999556,12/01/2022 14:59,8.3,18,0,0
1641999856,12/01/2022 15:04,8.2,18.3,0,0
1642000156,12/01/2022 15:09,8.1,18,0,0
1642000456,12/01/2022 15:14,8,18.3,0,0
1642000756,12/01/2022 15:19,7.9,18.3,0,0
1642001056,12/01/2022 15:24,7.8,18.6,0,0
1642001356,12/01/2022 15:29,7.8,18.9,0,0
1642001656,12/01/2022 15:34,7.7,18,0,0
1642001956,12/01/2022 15:39,7.6,17.6,0,0
1642002256,12/01/2022 15:44,7.5,17.4,0,0
1642002556,12/01/2022 15:49,7.4,17.9,0,0
1642002856,12/01/2022 15:54,7.4,17.3,1,0
1642003156,12/01/2022 15:59,7.3,17.2,1,0
1642003456,12/01/2022 16:04,7.2,17.2,1,0
1642003756,12/01/2022 16:09,7,17.1,1,0
1642004056,12/01/2022 16:14,6.9,17,1,0
1642004356,12/01/2022 16:19,6.8,16.9,1,0
1642004656,12/01/2022 16:24,6.7,16.9,1,0
1642004956,12/01/2022 16:29,6.6,16.8,1,0
1642005256,12/01/2022 16:34,6.5,16.7,1,0
1642005556,12/01/2022 16:39,6.3,17,0,0
1642005856,12/01/2022 16:44,6.2,17.2,0,0
1642006156,12/01/2022 16:49,6.1,17.3,0,0
1642006456,12/01/2022 16:54,6,17.9,1,0
1642006756,12/01/2022 16:59,5.9,17.9,0,0
1642007056,12/01/2022 17:04,5.8,17,0,0
1642007356,12/01/2022 17:09,5.8,17.3,0,0
1642007656,12/01/2022 17:14,5.7,17.7,0,0
1642007956,12/01/2022 17:19,5.6,17.1,0,0
1642008256,12/01/2022 17:24,5.6,17.9,0,0
1642008556,12/01/2022 17:29,5.5,17.8,0,0
1642008856,12/01/2022 17:34,5.5,17.2,0,0
1642009156,12/01/2022 17:39,5.4,17.7,0,0
1642009456,12/01/2022 17:44,5.3,17.2,1,0
1642009756,12/01/2022 17:49,5.3,17.1,1,0
1642010056,12/01/2022 17:54,5.2,17,1,0
1642010356,12/01/2022 17:59,5.2,16.9,1,0
1642010656,12/01/2022 18:04,5.1,16.9,1,0
1642010956,12/01/2022 18:09,5.1,16.8,1,0
1642011256,12/01/2022 18:14,5.1,16.7,1,0
1642011556,12/01/2022 18:19,5.1,16.6,1,0
1642011856,12/01/2022 18:24,5,16.4,1,0
1642012156,12/01/2022 18:29,5,16.8,0,0
1642012456,12/01/2022 18:34,5,17,0,0
1642012756,12/01/2022 18:39,5,17,1,0
1642013056,12/01/2022 18:44,4.9,16.9,1,0
1642013356,12/01/2022 18:49,4.9,16.8,1,0
1642013656,12/01/2022 18:54,4.9,16.5,1,0
1642013956,12/01/2022 18:59,4.9,16.7,1,0
1642014256,12/01/2022 19:04,4.9,16.6,1,0
1642014556,12/01/2022 19:09,4.8,16.5,1,0
1642014856,12/01/2022 19:14,4.8,16.4,1,0
1642015156,12/01/2022 19:19,4.8,16.3,1,0
1642015456,12/01/2022 19:24,4.8,16.5,0,0
1642015756,12/01/2022 19:29,4.8,16.8,0,0
1642016056,12/01/2022 19:34,4.8,17,0,0
1642016356,12/01/2022 19:39,4.8,17.3,0,0
1642016656,12/01/2022 19:44,4.8,17.3,0,0
1642016956,12/01/2022 19:49,4.8,17.9,0,0
1642017256,12/01/2022 19:54,4.8,17.4,0,0
1642017556,12/01/2022 19:59,4.8,17.5,0,0
1642017856,12/01/2022 20:04,4.7,17.7,0,0
1642018156,12/01/2022 20:09,4.7,17.9,0,0
1642018456,12/01/2022 20:14,4.7,17.7,0,0
1642018756,12/01/2022 20:19,4.7,17.2,0,0
1642019056,12/01/2022 20:24,4.6,17.7,1,0
1642019356,12/01/2022 20:29,4.6,17.6,1,0
1642019656,12/01/2022 20:34,4.6,17.5,1,0
1642019956,12/01/2022 20:39,4.5,17.4,1,0
1642020256,12/01/2022 20:44,4.5,17,1,0
1642020556,12/01/2022 20:49,4.5,17.2,1,0
1642020856,12/01/2022 20:54,4.4,17.1,1,0
1642021156,12/01/2022 20:59,4.4,17.2,1,0
1642021456,12/01/2022 21:04,4.4,16.9,1,0
1642021756,12/01/2022 21:09,4.3,16.8,1,0
1642022056,12/01/2022 21:14,4.2,16.7,1,0
1642022356,12/01/2022 21:19,4.2,16.7,1,0
1642022656,12/01/2022 21:24,4.1,16.5,1,0
1642022956,12/01/2022 21:29,4.1,16.7,1,0
1642023256,12/01/2022 21:34,4,16.3,1,0
1642023556,12/01/2022 21:39,4,16.2,1,0
1642023856,12/01/2022 21:44,3.9,16.1,1,0
1642024156,12/01/2022 21:49,3.9,15.5,1,0
1642024456,12/01/2022 21:54,3.8,15.9,1,0
1642024756,12/01/2022 21:59,3.8,15.8,1,0
1642025056,12/01/2022 22:04,3.8,15.7,1,0
1642025356,12/01/2022 22:09,3.8,15.3,1,0
1642025656,12/01/2022 22:14,3.8,15.5,1,0
1642025956,12/01/2022 22:19,3.8,15.4,1,0
1642026256,12/01/2022 22:24,3.8,15.8,0,0
1642026556,12/01/2022 22:29,3.8,16.2,0,0
1642026856,12/01/2022 22:34,3.8,16.6,0,0
1642027156,12/01/2022 22:39,3.8,17,0,0
1642027456,12/01/2022 22:44,3.8,17.4,0,0
1642027756,12/01/2022 22:49,3.8,17.4,0,0
1642028056,12/01/2022 22:54,3.8,17.4,1,0
1642028356,12/01/2022 22:59,3.8,17.2,0,0
1642028656,12/01/2022 23:04,3.8,17.1,0,0
1642028956,12/01/2022 23:09,3.7,17.9,0,0
1642029256,12/01/2022 23:14,3.7,17.8,0,0
1642029556,12/01/2022 23:19,3.7,17.5,0,0
1642029856,12/01/2022 23:24,3.6,17.3,0,0
1642030156,12/01/2022 23:29,3.6,17.3,1,0
1642030456,12/01/2022 23:34,3.6,17.1,1,0
1642030756,12/01/2022 23:39,3.6,17,1,0
1642031056,12/01/2022 23:44,3.5,16.2,1,0
1642031356,12/01/2022 23:49,3.5,16.6,1,0
1642031656,12/01/2022 23:54,3.5,16.5,1,0
1642031956,12/01/2022 23:59,3.4,16.3,1,0
1642032256,13/01/2022 00:04,3.4,16.3,1,0
1642032556,13/01/2022 00:09,3.4,15.9,1,0
1642032856,13/01/2022 00:14,3.4,15.8,1,0
1642033156,13/01/2022 00:19,3.3,15.6,1,0
1642033456,13/01/2022 00:24,3.3,15.9,0,0
1642033756,13/01/2022 00:29,3.3,16.3,0,0
1642034056,13/01/2022 00:34,3.3,16.6,0,0
1642034356,13/01/2022 00:39,3.2,16.2,0,0
1642034656,13/01/2022 00:44,3.2,16.3,0,0
1642034956,13/01/2022 00:49,3.2,16.8,0,0
1642035256,13/01/2022 00:54,3.2,16.2,0,0
1642035556,13/01/2022 00:59,3.1,16.3,0,0
1642035856,13/01/2022 01:04,3.1,16.5,0,0
1642036156,13/01/2022 01:09,3.1,16.6,0,0
1642036456,13/01/2022 01:14,3.2,16.3,0,0
1642036756,13/01/2022 01:19,3.2,16.3,0,0
1642037056,13/01/2022 01:24,3.2,16.7,0,0
1642037356,13/01/2022 01:29,3.2,16.2,0,0
1642037656,13/01/2022 01:34,3.2,16.8,0,0
1642037956,13/01/2022 01:39,3.2,16.3,0,0
1642038256,13/01/2022 01:44,3.2,16.9,0,0
1642038556,13/01/2022 01:49,3.2,16.2,0,0
1642038856,13/01/2022 01:54,3.2,16.9,0,0
1642039156,13/01/2022 01:59,3.2,16.6,0,0
1642039456,13/01/2022 02:04,3.2,16.7,0,0
1642039756,13/01/2022 02:09,3.2,16.5,0,0
1642040056,13/01/2022 02:14,3.1,16.6,0,0
1642040356,13/01/2022 02:19,3.1,16.6,0,0
1642040656,13/01/2022 02:24,3.1,16.3,0,0
1642040956,13/01/2022 02:29,3,16.6,0,0
1642041256,13/01/2022 02:34,3,16.3,0,0
1642041556,13/01/2022 02:39,3,16.8,0,0
1642041856,13/01/2022 02:44,2.9,16.6,0,0
1642042156,13/01/2022 02:49,2.9,16.7,0,0
1642042456,13/01/2022 02:54,2.9,16.5,0,0
1642042756,13/01/2022 02:59,2.8,16.2,0,0
1642043056,13/01/2022 03:04,2.8,16.8,0,0
1642043356,13/01/2022 03:09,2.8,16,0,0
1642043656,13/01/2022 03:14,2.8,15.9,0,0
1642043956,13/01/2022 03:19,2.8,15.4,0,0
1642044256,13/01/2022 03:24,2.8,15.6,0,0
1642044556,13/01/2022 03:29,2.8,15.8,0,0
1642044856,13/01/2022 03:34,2.8,15.4,0,0
1642045156,13/01/2022 03:39,2.8,15.4,0,0
1642045456,13/01/2022 03:44,2.8,15,0,0
1642045756,13/01/2022 03:49,2.8,15.3,0,0
1642046056,13/01/2022 03:54,2.8,15.6,0,0
1642046356,13/01/2022 03:59,2.8,15.5,0,0
1642046656,13/01/2022 04:04,2.9,15.5,0,0
1642046956,13/01/2022 04:09,3,15.1,0,0
1642047256,13/01/2022 04:14,3.2,15.8,0,0
1642047556,13/01/2022 04:19,3.3,15.3,0,0
1642047856,13/01/2022 04:24,3.4,15.4,0,0
1642048156,13/01/2022 04:29,3.6,15.8,0,0
1642048456,13/01/2022 04:34,3.7,15.4,0,0
1642048756,13/01/2022 04:39,3.8,15.4,0,0
1642049056,13/01/2022 04:44,4,15.7,0,0
1642049356,13/01/2022 04:49,4.1,15.2,0,0
1642049656,13/01/2022 04:54,4.2,15.1,0,0
1642049956,13/01/2022 04:59,4.4,15.5,0,0
1642050256,13/01/2022 05:04,4.4,16.2,0,0
1642050556,13/01/2022 05:09,4.4,16.6,0,0
1642050856,13/01/2022 05:14,4.4,16.9,0,0
1642051156,13/01/2022 05:19,4.4,16.5,0,0
1642051456,13/01/2022 05:24,4.4,16.7,0,0
1642051756,13/01/2022 05:29,4.4,16.6,0,0
1642052056,13/01/2022 05:34,4.4,16.6,0,0
1642052356,13/01/2022 05:39,4.4,16.8,0,0
1642052656,13/01/2022 05:44,4.4,16.3,0,0
1642052956,13/01/2022 05:49,4.3,16.5,0,0
1642053256,13/01/2022 05:54,4.3,16.1,0,0
1642053556,13/01/2022 05:59,4.3,16.6,0,0
1642053856,13/01/2022 06:04,4.3,16.3,0,0
1642054156,13/01/2022 06:09,4.3,16.6,0,0
1642054456,13/01/2022 06:14,4.3,16.2,0,0
1642054756,13/01/2022 06:19,4.2,16.5,0,0
1642055056,13/01/2022 06:24,4.2,16.5,0,0
1642055356,13/01/2022 06:29,4.2,16.7,0,0
1642055656,13/01/2022 06:34,4.2,16.4,0,0
1642055956,13/01/2022 06:39,4.2,16.9,0,0
1642056256,13/01/2022 06:44,4.1,16.1,0,0
1642056556,13/01/2022 06:49,4.1,16.9,0,0
1642056856,13/01/2022 06:54,4.1,16.2,0,0
1642057156,13/01/2022 06:59,4.1,17,0,0
1642057456,13/01/2022 07:04,3.9,16.4,0,0
1642057756,13/01/2022 07:09,3.8,16.7,0,0
1642058056,13/01/2022 07:14,3.6,16.1,0,0
1642058356,13/01/2022 07:19,3.5,16.4,0,0
1642058656,13/01/2022 07:24,3.3,16.4,0,0
1642058956,13/01/2022 07:29,3.2,16,0,0
1642059256,13/01/2022 07:34,3,16.2,0,0
1642059556,13/01/2022 07:39,2.9,16.2,0,0
1642059856,13/01/2022 07:44,2.7,16.9,0,0
1642060156,13/01/2022 07:49,2.6,17.5,0,0
1642060456,13/01/2022 07:54,2.4,17.3,0,0
1642060756,13/01/2022 07:59,2.3,17.4,0,0
1642061056,13/01/2022 08:04,2.3,17.6,0,0
1642061356,13/01/2022 08:09,2.3,17.3,0,0
1642061656,13/01/2022 08:14,2.4,17.2,0,0
1642061956,13/01/2022 08:19,2.4,17.2,0,0
1642062256,13/01/2022 08:24,2.4,18,0,0
1642062556,13/01/2022 08:29,2.5,17,0,0
1642062856,13/01/2022 08:34,2.5,17,0,0
1642063156,13/01/2022 08:39,2.5,17.2,0,0
1642063456,13/01/2022 08:44,2.6,17.3,0,0
1642063756,13/01/2022 08:49,2.6,17.5,0,0
1642064056,13/01/2022 08:54,2.6,17.3,0,0
1642064356,13/01/2022 08:59,2.7,17.9,0,0
1642064656,13/01/2022 09:04,2.8,17.8,0,0
1642064956,13/01/2022 09:09,2.9,17.3,0,0
1642065256,13/01/2022 09:14,3,17.9,0,0
1642065556,13/01/2022 09:19,3.1,18,0,0
1642065856,13/01/2022 09:24,3.2,17.2,0,0
1642066156,13/01/2022 09:29,3.3,17.8,0,0
1642066456,13/01/2022 09:34,3.4,17.1,0,0
1642066756,13/01/2022 09:39,3.5,17.3,0,0
1642067056,13/01/2022 09:44,3.6,17.2,0,0
1642067356,13/01/2022 09:49,3.7,17.8,0,0
1642067656,13/01/2022 09:54,3.8,17.5,0,0
1642067956,13/01/2022 09:59,3.9,17.8,0,0
1642068256,13/01/2022 10:04,4.1,17.4,0,0
1642068556,13/01/2022 10:09,4.3,17.6,0,0
1642068856,13/01/2022 10:14,4.5,17.5,0,0
1642069156,13/01/2022 10:19,4.8,17.7,0,0
1642069456,13/01/2022 10:24,5,17.2,0,0
1642069756,13/01/2022 10:29,5.2,17.5,0,0
1642070056,13/01/2022 10:34,5.4,17.9,0,0
1642070356,13/01/2022 10:39,5.6,18.2,0,0
1642070656,13/01/2022 10:44,5.9,18.7,0,0
1642070956,13/01/2022 10:49,6.1,18.5,0,0
1642071256,13/01/2022 10:54,6.3,18.4,0,0
1642071556,13/01/2022 10:59,6.5,18.5,0,0
1642071856,13/01/2022 11:04,6.6,18.1,0,0
1642072156,13/01/2022 11:09,6.6,18.4,0,0
1642072456,13/01/2022 11:14,6.7,18.2,0,0
1642072756,13/01/2022 11:19,6.8,18.2,0,0
1642073056,13/01/2022 11:24,6.8,18.2,0,0
1642073356,13/01/2022 11:29,6.9,18.6,0,0
1642073656,13/01/2022 11:34,6.9,18.9,0,0
1642073956,13/01/2022 11:39,7,18.5,1,0
1642074256,13/01/2022 11:44,7.1,18.4,1,0
1642074556,13/01/2022 11:49,7.1,18.3,1,0
1642074856,13/01/2022 11:54,7.2,18.3,1,0
1642075156,13/01/2022 11:59,7.2,18.2,1,0
1642075456,13/01/2022 12:04,7.4,18.1,1,0
1642075756,13/01/2022 12:09,7.5,18.4,1,0
1642076056,13/01/2022 12:14,7.7,17.9,1,0
1642076356,13/01/2022 12:19,7.8,17.9,1,0
1642076656,13/01/2022 12:24,7.9,17.6,1,0
1642076956,13/01/2022 12:29,8.1,17.7,1,0
1642077256,13/01/2022 12:34,8.2,17.6,1,0
1642077556,13/01/2022 12:39,8.3,17,1,0
1642077856,13/01/2022 12:44,8.5,17.4,1,0
1642078156,13/01/2022 12:49,8.6,17.4,1,0
1642078456,13/01/2022 12:54,8.7,17,1,0
1642078756,13/01/2022 12:59,8.9,16.8,1,0
1642079056,13/01/2022 13:04,8.9,17.1,1,0
1642079356,13/01/2022 13:09,8.9,17,1,0
1642079656,13/01/2022 13:14,9,17,1,0
1642079956,13/01/2022 13:19,9,16.9,1,0
1642080256,13/01/2022 13:24,9,16.8,1,0
1642080556,13/01/2022 13:29,9.1,17.2,1,0
1642080856,13/01/2022 13:34,9.1,17.6,0,0
1642081156,13/01/2022 13:39,9.1,18,0,0
1642081456,13/01/2022 13:44,9.2,18.4,0,0
1642081756,13/01/2022 13:49,9.2,18.3,0,0
1642082056,13/01/2022 13:54,9.2,18.1,0,0
1642082356,13/01/2022 13:59,9.3,18.5,0,0
1642082656,13/01/2022 14:04,9.2,18.5,0,0
1642082956,13/01/2022 14:09,9.2,18.8,0,0
1642083256,13/01/2022 14:14,9.2,18.6,0,0
1642083556,13/01/2022 14:19,9.2,18.3,1,0
1642083856,13/01/2022 14:24,9.2,18,1,0
1642084156,13/01/2022 14:29,9.2,17.5,1,0
1642084456,13/01/2022 14:34,9.1,18,0,0
1642084756,13/01/2022 14:39,9.1,18.1,0,0
1642085056,13/01/2022 14:44,9.1,18.5,0,0
1642085356,13/01/2022 14:49,9.1,18.5,0,0
1642085656,13/01/2022 14:54,9.1,18.7,0,0
1642085956,13/01/2022 14:59,9.1,18.9,0,0
1642086256,13/01/2022 15:04,8.9,18.7,0,0
1642086556,13/01/2022 15:09,8.8,17.8,1,0
1642086856,13/01/2022 15:14,8.7,17.2,1,0
1642087156,13/01/2022 15:19,8.6,17.1,0,0
1642087456,13/01/2022 15:24,8.5,17.3,0,0
1642087756,13/01/2022 15:29,8.3,18,0,0
1642088056,13/01/2022 15:34,8.2,17.5,0,0
1642088356,13/01/2022 15:39,8.1,18.5,0,0
