Time,Time_Formatted,Temp_External,Temp_Internal,Open,Close_Actuation
1642219756,15/01/2022 04:09,1.7,15.2,0,0
1642220056,15/01/2022 04:14,1.7,15.8,0,0
1642220356,15/01/2022 04:19,1.8,15.9,0,0
1642220656,15/01/2022 04:24,1.8,15.8,0,0
1642220956,15/01/2022 04:29,1.8,15.9,0,0
1642221256,15/01/2022 04:34,1.8,16.2,0,0
1642221556,15/01/2022 04:39,1.8,16.3,0,0
1642221856,15/01/2022 04:44,1.8,16.3,0,0
1642222156,15/01/2022 04:49,1.8,16.5,0,0
1642222456,15/01/2022 04:54,1.8,16.9,0,0
1642222756,15/01/2022 04:59,1.8,16.4,0,0
1642223056,15/01/2022 05:04,1.9,16.3,0,0
1642223356,15/01/2022 05:09,1.9,16.2,0,0
1642223656,15/01/2022 05:14,1.9,16.5,0,0
1642223956,15/01/2022 05:19,2,16.4,0,0
1642224256,15/01/2022 05:24,2,16.5,0,0
1642224556,15/01/2022 05:29,2,16.8,0,0
1642224856,15/01/2022 05:34,2.1,16.3,0,0
1642225156,15/01/2022 05:39,2.1,16.4,0,0
1642225456,15/01/2022 05:44,2.1,16.8,0,0
1642225756,15/01/2022 05:49,2.1,16.5,0,0
1642226056,15/01/2022 05:54,2.2,16.7,0,0
1642226356,15/01/2022 05:59,2.2,16.5,0,0
1642226656,15/01/2022 06:04,2.2,16.2,0,0
1642226956,15/01/2022 06:09,2.2,16.3,0,0
1642227256,15/01/2022 06:14,2.2,16.3,0,0
1642227556,15/01/2022 06:19,2.2,16.9,0,0
1642227856,15/01/2022 06:24,2.2,16.7,0,0
1642228156,15/01/2022 06:29,2.2,16.2,0,0
1642228456,15/01/2022 06:34,2.2,16.1,0,0
1642228756,15/01/2022 06:39,2.3,16.9,0,0
1642229056,15/01/2022 06:44,2.3,16.4,0,0
1642229356,15/01/2022 06:49,2.3,16.9,0,0
1642229656,15/01/2022 06:54,2.3,16.6,0,0
1642229956,15/01/2022 06:59,2.3,16.4,0,0
1642230256,15/01/2022 07:04,2.3,16.5,0,0
1642230556,15/01/2022 07:09,2.3,16.4,0,0
1642230856,15/01/2022 07:14,2.4,17,0,0
1642231156,15/01/2022 07:19,2.4,17,0,0
1642231456,15/01/2022 07:24,2.5,16,0,0
1642231756,15/01/2022 07:29,2.5,16.6,0,0
1642232056,15/01/2022 07:34,2.5,16,0,0
1642232356,15/01/2022 07:39,2.6,16.3,0,0
1642232656,15/01/2022 07:44,2.6,16.3,0,0
1642232956,15/01/2022 07:49,2.7,16.9,0,0
1642233256,15/01/2022 07:54,2.7,16.7,0,0
1642233556,15/01/2022 07:59,2.7,16.9,0,0
1642233856,15/01/2022 08:04,2.8,16.2,0,0
1642234156,15/01/2022 08:09,2.8,16.8,0,0
1642234456,15/01/2022 08:14,2.8,16.7,0,0
1642234756,15/01/2022 08:19,2.9,17,0,0
1642235056,15/01/2022 08:24,2.9,16.1,0,0
1642235356,15/01/2022 08:29,3,16.3,0,0
1642235656,15/01/2022 08:34,3,16.7,0,0
1642235956,15/01/2022 08:39,3,16.9,0,0
1642236256,15/01/2022 08:44,3.1,16.5,0,0
1642236556,15/01/2022 08:49,3.1,16,0,0
1642236856,15/01/2022 08:54,3.1,15.6,1,0
1642237156,15/01/2022 08:59,3.2,14.9,1,1
1642237456,15/01/2022 09:04,3.2,15.3,0,0
1642237756,15/01/2022 09:09,3.2,16,0,0
1642238056,15/01/2022 09:14,3.3,16.4,0,0
1642238356,15/01/2022 09:19,3.3,16.8,0,0
1642238656,15/01/2022 09:24,3.4,17,0,0
1642238956,15/01/2022 09:29,3.4,16.9,0,0
1642239256,15/01/2022 09:34,3.4,16.8,0,0
1642239556,15/01/2022 09:39,3.5,16.9,0,0
1642239856,15/01/2022 09:44,3.5,17,0,0
1642240156,15/01/2022 09:49,3.5,16.7,0,0
1642240456,15/01/2022 09:54,3.6,16.2,1,0
1642240756,15/01/2022 09:59,3.6,16.6,0,0
1642241056,15/01/2022 10:04,3.7,16.3,0,0
1642241356,15/01/2022 10:09,3.7,16.8,0,0
1642241656,15/01/2022 10:14,3.8,16.7,0,0
1642241956,15/01/2022 10:19,3.8,16.5,0,0
1642242256,15/01/2022 10:24,3.9,16.1,0,0
1642242556,15/01/2022 10:29,3.9,16.8,0,0
1642242856,15/01/2022 10:34,4,16.9,0,0
1642243156,15/01/2022 10:39,4,16,0,0
1642243456,15/01/2022 10:44,4.1,16.7,0,0
1642243756,15/01/2022 10:49,4.1,16.7,0,0
1642244056,15/01/2022 10:54,4.2,16,1,0
1642244356,15/01/2022 10:59,4.2,15.8,1,0
1642244656,15/01/2022 11:04,4.3,16.7,0,0
1642244956,15/01/2022 11:09,4.3,16.4,0,0
1642245256,15/01/2022 11:14,4.4,16.7,0,0
1642245556,15/01/2022 11:19,4.5,16.9,0,0
1642245856,15/01/2022 11:24,4.5,17,0,0
1642246156,15/01/2022 11:29,4.6,17.6,0,0
1642246456,15/01/2022 11:34,4.6,17.1,0,0
1642246756,15/01/2022 11:39,4.7,17.2,0,0
1642247056,15/01/2022 11:44,4.8,17,0,0
1642247356,15/01/2022 11:49,4.8,17.6,0,0
1642247656,15/01/2022 11:54,4.9,17,0,0
1642247956,15/01/2022 11:59,5,17.2,0,0
1642248256,15/01/2022 12:04,4.9,17.6,0,0
1642248556,15/01/2022 12:09,4.9,17.3,0,0
1642248856,15/01/2022 12:14,4.9,17.4,0,0
1642249156,15/01/2022 12:19,4.9,17,0,0
1642249456,15/01/2022 12:24,4.9,17.4,1,0
1642249756,15/01/2022 12:29,4.8,17.3,1,0
1642250056,15/01/2022 12:34,4.8,17.2,1,0
1642250356,15/01/2022 12:39,4.8,17,1,0
1642250656,15/01/2022 12:44,4.8,17,1,0
1642250956,15/01/2022 12:49,4.8,16.8,1,1
1642251256,15/01/2022 12:54,4.8,16.6,1,1
1642251556,15/01/2022 12:59,4.7,17,0,0
1642251856,15/01/2022 13:04,4.7,17.7,0,0
1642252156,15/01/2022 13:09,4.8,17.8,0,0
1642252456,15/01/2022 13:14,4.8,17.6,0,0
1642252756,15/01/2022 13:19,4.8,17.2,1,0
1642253056,15/01/2022 13:24,4.8,17,1,0
1642253356,15/01/2022 13:29,4.8,16.9,1,1
1642253656,15/01/2022 13:34,4.8,17.1,0,0
1642253956,15/01/2022 13:39,4.8,17,0,0
1642254256,15/01/2022 13:44,4.8,17.2,0,0
1642254556,15/01/2022 13:49,4.8,17.8,0,0
1642254856,15/01/2022 13:54,4.8,17.3,0,0
1642255156,15/01/2022 13:59,4.9,18,0,0
1642255456,15/01/2022 14:04,4.9,17.6,0,0
1642255756,15/01/2022 14:09,4.9,17.1,0,0
1642256056,15/01/2022 14:14,4.9,17.7,0,0
1642256356,15/01/2022 14:19,4.9,17.8,1,0
1642256656,15/01/2022 14:24,4.9,17.2,1,0
1642256956,15/01/2022 14:29,4.9,17.1,1,0
1642257256,15/01/2022 14:34,4.9,17.9,0,0
1642257556,15/01/2022 14:39,4.9,17.5,0,0
1642257856,15/01/2022 14:44,4.9,17.8,0,0
1642258156,15/01/2022 14:49,4.9,17.5,0,0
1642258456,15/01/2022 14:54,5,17.2,0,0
1642258756,15/01/2022 14:59,5,17.9,0,0
1642259056,15/01/2022 15:04,5,17.1,0,0
1642259356,15/01/2022 15:09,5,17,0,0
1642259656,15/01/2022 15:14,5,17,0,0
1642259956,15/01/2022 15:19,5,18,0,0
1642260256,15/01/2022 15:24,5,17.8,0,0
1642260556,15/01/2022 15:29,5,18,0,0
1642260856,15/01/2022 15:34,5,18.4,0,0
1642261156,15/01/2022 15:39,5,18.5,0,0
1642261456,15/01/2022 15:44,5,18.5,0,0
1642261756,15/01/2022 15:49,5,18.3,0,0
1642262056,15/01/2022 15:54,5,18.2,0,0
1642262356,15/01/2022 15:59,5,18.4,0,0
1642262656,15/01/2022 16:04,5,18,0,0
1642262956,15/01/2022 16:09,5.1,17.7,1,0
1642263256,15/01/2022 16:14,5.1,17.4,1,0
1642263556,15/01/2022 16:19,5.1,17.1,1,0
1642263856,15/01/2022 16:24,5.1,16.8,1,1
1642264156,15/01/2022 16:29,5.1,17.5,0,0
1642264456,15/01/2022 16:34,5.1,17.3,0,0
1642264756,15/01/2022 16:39,5.2,17.8,0,0
1642265056,15/01/2022 16:44,5.2,17.6,0,0
1642265356,15/01/2022 16:49,5.2,17.9,0,0
1642265656,15/01/2022 16:54,5.2,18,0,0
1642265956,15/01/2022 16:59,5.2,17.1,0,0
1642266256,15/01/2022 17:04,5.2,17.4,0,0
1642266556,15/01/2022 17:09,5.1,17.5,0,0
1642266856,15/01/2022 17:14,5.1,17.6,0,0
1642267156,15/01/2022 17:19,5,17.3,1,0
1642267456,15/01/2022 17:24,5,17.1,1,0
1642267756,15/01/2022 17:29,4.9,17.3,0,0
1642268056,15/01/2022 17:34,4.8,17.8,0,0
1642268356,15/01/2022 17:39,4.8,17,0,0
1642268656,15/01/2022 17:44,4.7,17.2,0,0
1642268956,15/01/2022 17:49,4.7,17.7,0,0
1642269256,15/01/2022 17:54,4.6,17.7,0,0
1642269556,15/01/2022 17:59,4.6,18,0,0
1642269856,15/01/2022 18:04,4.5,17,0,0
1642270156,15/01/2022 18:09,4.5,17.5,0,0
1642270456,15/01/2022 18:14,4.4,17.2,0,0
1642270756,15/01/2022 18:19,4.4,17.9,0,0
1642271056,15/01/2022 18:24,4.3,17.2,0,0
1642271356,15/01/2022 18:29,4.3,17.6,0,0
1642271656,15/01/2022 18:34,4.2,18,0,0
1642271956,15/01/2022 18:39,4.1,17.7,0,0
1642272256,15/01/2022 18:44,4.1,17.1,0,0
1642272556,15/01/2022 18:49,4,17,0,0
1642272856,15/01/2022 18:54,4,16.2,1,0
1642273156,15/01/2022 18:59,3.9,16.2,0,0
1642273456,15/01/2022 19:04,3.9,16.4,0,0
1642273756,15/01/2022 19:09,3.9,16.1,0,0
1642274056,15/01/2022 19:14,4,16.3,0,0
1642274356,15/01/2022 19:19,4,16.6,0,0
1642274656,15/01/2022 19:24,4,16.6,0,0
1642274956,15/01/2022 19:29,4,16.9,0,0
1642275256,15/01/2022 19:34,4,17.1,0,0
1642275556,15/01/2022 19:39,4,17.8,0,0
1642275856,15/01/2022 19:44,4,17.8,0,0
1642276156,15/01/2022 19:49,4,17.4,0,0
1642276456,15/01/2022 19:54,4,17.9,0,0
1642276756,15/01/2022 19:59,4,17.2,0,0
1642277056,15/01/2022 20:04,4,17.5,0,0
1642277356,15/01/2022 20:09,4,17.8,0,0
1642277656,15/01/2022 20:14,4.1,17.6,1,0
1642277956,15/01/2022 20:19,4.1,17.5,1,0
1642278256,15/01/2022 20:24,4.1,17.3,1,0
1642278556,15/01/2022 20:29,4.1,17,1,0
1642278856,15/01/2022 20:34,4.1,17.1,1,0
1642279156,15/01/2022 20:39,4.1,17,1,0
1642279456,15/01/2022 20:44,4.1,17.1,1,0
1642279756,15/01/2022 20:49,4.2,16.7,1,1
1642280056,15/01/2022 20:54,4.2,16.8,1,1
1642280356,15/01/2022 20:59,4.2,16.6,1,1
1642280656,15/01/2022 21:04,4.2,16.4,1,1
1642280956,15/01/2022 21:09,4.2,16.4,1,1
1642281256,15/01/2022 21:14,4.2,16.6,0,0
1642281556,15/01/2022 21:19,4.3,16.9,0,0
1642281856,15/01/2022 21:24,4.3,17,0,0
1642282156,15/01/2022 21:29,4.3,17.3,0,0
1642282456,15/01/2022 21:34,4.3,17.1,0,0
1642282756,15/01/2022 21:39,4.4,17.7,0,0
1642283056,15/01/2022 21:44,4.4,17.7,0,0
1642283356,15/01/2022 21:49,4.4,17.6,0,0
1642283656,15/01/2022 21:54,4.4,17.7,0,0
1642283956,15/01/2022 21:59,4.5,18,0,0
1642284256,15/01/2022 22:04,4.5,17.9,0,0
1642284556,15/01/2022 22:09,4.5,17.4,0,0
1642284856,15/01/2022 22:14,4.5,17,0,0
1642285156,15/01/2022 22:19,4.5,17.5,0,0
1642285456,15/01/2022 22:24,4.5,17.6,0,0
1642285756,15/01/2022 22:29,4.5,17.9,0,0
1642286056,15/01/2022 22:34,4.5,17.1,0,0
1642286356,15/01/2022 22:39,4.5,18,0,0
1642286656,15/01/2022 22:44,4.5,18,0,0
1642286956,15/01/2022 22:49,4.5,18.5,0,0
1642287256,15/01/2022 22:54,4.5,18.5,0,0
1642287556,15/01/2022 22:59,4.5,18.4,0,0
1642287856,15/01/2022 23:04,4.5,18.2,0,0
1642288156,15/01/2022 23:09,4.5,18.5,0,0
1642288456,15/01/2022 23:14,4.5,18,0,0
1642288756,15/01/2022 23:19,4.5,19,0,0
1642289056,15/01/2022 23:24,4.5,18.4,0,0
1642289356,15/01/2022 23:29,4.5,18.5,0,0
1642289656,15/01/2022 23:34,4.5,18.1,0,0
1642289956,15/01/2022 23:39,4.5,18.9,0,0
1642290256,15/01/2022 23:44,4.5,18.8,0,0
1642290556,15/01/2022 23:49,4.5,18.4,0,0
1642290856,15/01/2022 23:54,4.5,18.9,0,0
1642291156,15/01/2022 23:59,4.6,18.6,0,0
1642291456,16/01/2022 00:04,4.5,18.6,0,0
1642291756,16/01/2022 00:09,4.5,18.8,0,0
1642292056,16/01/2022 00:14,4.5,18.4,0,0
1642292356,16/01/2022 00:19,4.5,18.9,0,0
1642292656,16/01/2022 00:24,4.5,18.5,0,0
1642292956,16/01/2022 00:29,4.4,18.6,0,0
1642293256,16/01/2022 00:34,4.4,18.6,0,0
1642293556,16/01/2022 00:39,4.4,18.2,0,0
1642293856,16/01/2022 00:44,4.4,18.1,0,0
1642294156,16/01/2022 00:49,4.4,17.8,0,0
1642294456,16/01/2022 00:54,4.3,17.9,0,0
1642294756,16/01/2022 00:59,4.3,17.7,0,0
1642295639,16/01/2022 01:13,4.3,17.8,0,0
1642295718,16/01/2022 01:15,4.3,17.6,0,0
1642296018,16/01/2022 01:20,4.3,17.4,0,0
1642296318,16/01/2022 01:25,4.3,17.1,0,0
1642296620,16/01/2022 01:30,4.4,17.9,0,0
1642296920,16/01/2022 01:35,4.5,17.4,0,0
1642297220,16/01/2022 01:40,4.4,17.4,0,0
1642297521,16/01/2022 01:45,4.5,17.3,0,0
1642297821,16/01/2022 01:50,4.5,17.8,0,0
1642298121,16/01/2022 01:55,4.4,17.2,0,0
1642298421,16/01/2022 02:00,4.4,17.3,0,0
1642298722,16/01/2022 02:05,4.5,18,0,0
1642299022,16/01/2022 02:10,4.3,17.5,0,0
1642299322,16/01/2022 02:15,4.3,17.8,0,0
1642299623,16/01/2022 02:20,4.3,17.9,0,0
1642299923,16/01/2022 02:25,4.4,17.3,0,0
1642300225,16/01/2022 02:30,4.4,17.5,0,0
1642300526,16/01/2022 02:35,4.4,17.5,0,0
1642300826,16/01/2022 02:40,4.4,17.7,0,0
1642301126,16/01/2022 02:45,4.5,17.3,0,0
1642301426,16/01/2022 02:50,4.6,17.1,0,0
1642301727,16/01/2022 02:55,4.6,17,0,0
1642302027,16/01/2022 03:00,4.7,17,0,0
1642302327,16/01/2022 03:05,4.7,16.8,0,0
1642302627,16/01/2022 03:10,4.7,16.8,0,0
1642302928,16/01/2022 03:15,4.7,16.3,0,0
1642303228,16/01/2022 03:20,4.9,16.8,0,0
1642303528,16/01/2022 03:25,5,16.6,0,0
1642303828,16/01/2022 03:30,4.9,16.8,0,0
1642304129,16/01/2022 03:35,5,16.8,0,0
1642304429,16/01/2022 03:40,5,16.2,0,0
1642304729,16/01/2022 03:45,5,16.9,0,0
1642305029,16/01/2022 03:50,4.9,16.9,0,0
1642305330,16/01/2022 03:55,4.9,16.4,0,0
1642305630,16/01/2022 04:00,4.9,16.2,0,0
1642305930,16/01/2022 04:05,4.9,16.2,0,0
1642306230,16/01/2022 04:10,4.9,16.7,0,0
1642306531,16/01/2022 04:15,4.8,16.4,0,0
1642306831,16/01/2022 04:20,4.9,16.3,0,0
1642307131,16/01/2022 04:25,4.8,16,0,0
1642307431,16/01/2022 04:30,4.7,16.2,0,0
1642307732,16/01/2022 04:35,4.8,16.6,0,0
1642308032,16/01/2022 04:40,4.8,16.2,0,0
1642308332,16/01/2022 04:45,4.8,16.7,0,0
1642308633,16/01/2022 04:50,5,16.9,0,0
1642308933,16/01/2022 04:55,5,16.3,0,0
1642309233,16/01/2022 05:00,5,16,0,0
1642309533,16/01/2022 05:05,5,16.6,0,0
1642309834,16/01/2022 05:10,5,16.4,0,0
1642310134,16/01/2022 05:15,5,16.2,0,0
1642310434,16/01/2022 05:20,4.9,16.1,0,0
1642310734,16/01/2022 05:25,5,16.7,0,0
1642311035,16/01/2022 05:30,4.9,16.9,0,0
1642311335,16/01/2022 05:35,4.9,16.2,0,0
1642311635,16/01/2022 05:40,4.8,17,0,0
1642311935,16/01/2022 05:45,4.8,16,0,0
1642312236,16/01/2022 05:50,4.8,16.5,0,0
1642312536,16/01/2022 05:55,4.8,16,0,0
1642312836,16/01/2022 06:00,5,16.1,0,0
1642313136,16/01/2022 06:05,4.9,16,0,0
1642313436,16/01/2022 06:10,5,16.1,0,0
1642313737,16/01/2022 06:15,5,16.4,0,0
1642314037,16/01/2022 06:20,4.8,16.3,0,0
1642314337,16/01/2022 06:25,4.8,16.9,0,0
1642314638,16/01/2022 06:30,4.9,16.5,0,0
1642314938,16/01/2022 06:35,4.8,17,0,0
1642315238,16/01/2022 06:40,4.9,17.1,0,0
1642315538,16/01/2022 06:45,4.9,17,0,0
1642315839,16/01/2022 06:50,4.9,17.1,0,0
1642316139,16/01/2022 06:55,4.9,17.7,0,0
1642316439,16/01/2022 07:00,5.1,17.6,0,0
1642316740,16/01/2022 07:05,5.1,17.5,0,0
1642317040,16/01/2022 07:10,5.1,17.4,0,0
1642317340,16/01/2022 07:15,5.1,17.6,0,0
1642317640,16/01/2022 07:20,5.1,17.3,0,0
1642317941,16/01/2022 07:25,5.1,17.3,0,0
1642318241,16/01/2022 07:30,5.1,17.1,0,0
1642318541,16/01/2022 07:35,5.2,17.8,0,0
1642318841,16/01/2022 07:40,5.2,17.4,0,0
1642319142,16/01/2022 07:45,5.2,17.6,0,0
1642319442,16/01/2022 07:50,5.2,17.6,0,0
1642319742,16/01/2022 07:55,5.2,17.4,0,0
1642320042,16/01/2022 08:00,5.1,17.1,0,0
1642320343,16/01/2022 08:05,5.1,17.7,0,0
1642320643,16/01/2022 08:10,5.3,18,0,0
1642320944,16/01/2022 08:15,5.3,17.5,0,0
1642321244,16/01/2022 08:20,5.2,18,0,0
1642321545,16/01/2022 08:25,5.3,17.6,0,0
1642321845,16/01/2022 08:30,5.3,17.4,0,0
1642322146,16/01/2022 08:35,5.3,17.7,0,0
1642322446,16/01/2022 08:40,5.4,17.2,0,0
1642322747,16/01/2022 08:45,5.3,18,0,0
1642323047,16/01/2022 08:50,5.4,17.4,0,0
1642323347,16/01/2022 08:55,5.4,18,0,0
1642323647,16/01/2022 09:00,5.4,17.8,0,0
1642323948,16/01/2022 09:05,5.4,17.7,0,0
1642324248,16/01/2022 09:10,5.6,17.7,0,0
1642324548,16/01/2022 09:15,5.6,18,0,0
1642324849,16/01/2022 09:20,5.6,17.8,0,0
1642325149,16/01/2022 09:25,5.6,17.3,0,0
1642325449,16/01/2022 09:30,5.7,17.9,0,0
1642325749,16/01/2022 09:35,5.7,17.4,0,0
1642326050,16/01/2022 09:40,5.7,17.8,0,0
1642326350,16/01/2022 09:45,5.8,17.8,0,0
1642326650,16/01/2022 09:50,5.9,17.9,0,0
1642326950,16/01/2022 09:55,5.9,17.2,0,0
1642327251,16/01/2022 10:00,6,17.4,0,0
1642327551,16/01/2022 10:05,6,17.6,0,0
1642327851,16/01/2022 10:10,6,17.7,0,0
1642328152,16/01/2022 10:15,6.1,17.1,0,0
1642328452,16/01/2022 10:20,6.2,17.3,0,0
1642328752,16/01/2022 10:25,6.2,17.5,0,0
1642329053,16/01/2022 10:30,6.2,17.8,0,0
1642329353,16/01/2022 10:35,6.3,17.3,0,0
1642329653,16/01/2022 10:40,6.4,17.2,0,0
1642329954,16/01/2022 10:45,6.4,17.2,0,0
1642330254,16/01/2022 10:50,6.5,17.5,0,0
1642330554,16/01/2022 10:55,6.5,17.8,0,0
1642330854,16/01/2022 11:00,6.5,18,1,0
1642331155,16/01/2022 11:05,6.5,17.6,1,0
1642331455,16/01/2022 11:10,6.7,17.2,1,0
1642331755,16/01/2022 11:15,6.7,16.8,1,1
1642332055,16/01/2022 11:20,6.7,16.9,0,0
1642332356,16/01/2022 11:25,6.8,16.7,0,0
1642332656,16/01/2022 11:30,6.8,17,0,0
1642332956,16/01/2022 11:35,6.8,18,0,0
1642333257,16/01/2022 11:40,6.9,17.8,0,0
1642333557,16/01/2022 11:45,7,17.1,0,0
1642333857,16/01/2022 11:50,7,17,0,0
1642334158,16/01/2022 11:55,7.1,17.6,0,0
1642334458,16/01/2022 12:00,7.1,17.3,0,0
1642334758,16/01/2022 12:05,7.1,17.9,0,0
1642335059,16/01/2022 12:10,7.5,17.8,0,0
1642335359,16/01/2022 12:15,7.5,17,0,0
1642335659,16/01/2022 12:20,7.6,17.5,0,0
1642335959,16/01/2022 12:25,7.6,17.1,0,0
1642336260,16/01/2022 12:31,7.6,17.4,1,0
1642336560,16/01/2022 12:36,7.6,17.3,1,0
1642336860,16/01/2022 12:41,7.6,17.2,1,0
1642337161,16/01/2022 12:46,7.9,17,1,0
1642337461,16/01/2022 12:51,7.9,17,1,0
1642337761,16/01/2022 12:56,8.1,16.8,1,1
1642338063,16/01/2022 13:01,8.1,17.3,0,0
1642338363,16/01/2022 13:06,8.2,17.5,0,0
1642338663,16/01/2022 13:11,8.2,17.9,0,0
1642338963,16/01/2022 13:16,8.3,17.9,0,0
1642339264,16/01/2022 13:21,8.3,17.5,0,0
1642339564,16/01/2022 13:26,8.4,17.3,0,0
1642339864,16/01/2022 13:31,8.5,17.7,0,0
1642340165,16/01/2022 13:36,8.5,17.9,1,0
1642340466,16/01/2022 13:41,8.5,17.8,0,0
1642340766,16/01/2022 13:46,8.6,17.3,0,0
1642341067,16/01/2022 13:51,8.6,17.6,0,0
1642341367,16/01/2022 13:56,8.6,17.8,0,0
1642341674,16/01/2022 14:01,8.6,17.2,0,0
1642341974,16/01/2022 14:06,8.7,17.1,0,0
1642342274,16/01/2022 14:11,8.7,17.9,0,0
1642342574,16/01/2022 14:16,8.8,17.9,0,0
1642342875,16/01/2022 14:21,8.8,18,0,0
1642343175,16/01/2022 14:26,8.8,17.9,0,0
1642343475,16/01/2022 14:31,8.8,17.8,0,0
1642343775,16/01/2022 14:36,8.8,17.2,1,0
1642344076,16/01/2022 14:41,8.8,17.1,1,0
1642344376,16/01/2022 14:46,8.8,17.1,1,0
1642344676,16/01/2022 14:51,8.8,17.2,0,0
1642344977,16/01/2022 14:56,8.7,17.5,0,0
1642345277,16/01/2022 15:01,8.7,17.4,0,0
1642345577,16/01/2022 15:06,8.7,17.3,0,0
1642345877,16/01/2022 15:11,8.7,17.9,0,0
1642346178,16/01/2022 15:16,8.7,17.7,0,0
1642346478,16/01/2022 15:21,8.7,17.1,0,0
1642346778,16/01/2022 15:26,8.6,17.9,0,0
1642347078,16/01/2022 15:31,8.6,17.8,0,0
1642347379,16/01/2022 15:36,8.5,17.2,1,0
1642347679,16/01/2022 15:41,8.5,17.2,1,0
1642347979,16/01/2022 15:46,8.4,17.1,0,0
1642348280,16/01/2022 15:51,8.2,17.3,0,0
1642348580,16/01/2022 15:56,8.2,17.8,0,0
1642348880,16/01/2022 16:01,8.2,17.5,0,0
1642349277,16/01/2022 16:07,8,17.6,0,0
1642349577,16/01/2022 16:12,8,17.1,0,0
1642351573,16/01/2022 16:46,7.1,17.5,0,0
1642351873,16/01/2022 16:51,7.1,17.6,1,0
1642352174,16/01/2022 16:56,6.8,17.3,1,0
1642352474,16/01/2022 17:01,6.8,17.1,1,0
1642352774,16/01/2022 17:06,6.6,16.8,1,1
1642353075,16/01/2022 17:11,6.5,16.9,0,0
1642353375,16/01/2022 17:16,6.5,17,0,0